# UTC, Ls-J, Ls-S, Ls-U, Ls-N, Dist-J (AU), Dist-S (AU), Dist-U (AU), Dist-N (AU), PGLat-J, PGLat-S, PGLat-U, PGLat-N
2011-11-21 23:59:35.001069+00:00,80.077213,27.697718,15.473402,284.306774,4.966523,9.680770,20.077977,30.003694,3.512086,14.722331,16.018918,-28.197893
2011-12-06 23:59:35.000718+00:00,81.439020,28.182541,15.634138,284.381108,4.968733,9.685075,20.077342,30.003213,3.525736,14.959677,16.184559,-28.185824
2011-12-21 23:59:35.000313+00:00,82.800445,28.666759,15.794878,284.478757,4.971065,9.689369,20.076697,30.002732,3.537372,15.195749,16.350181,-28.173680
2012-01-05 23:59:34.999881+00:00,84.160183,29.151292,15.955738,284.569383,4.973515,9.693651,20.076043,30.002249,3.546994,15.430532,16.515783,-28.161465
2012-01-20 23:59:34.999454+00:00,85.525811,29.635601,16.116548,284.649981,4.976083,9.697921,20.075379,30.001767,3.554601,15.664016,16.681366,-28.149174
2012-02-04 23:59:34.999060+00:00,86.882785,30.119855,16.277345,284.756547,4.978766,9.702179,20.074706,30.001283,3.560195,15.896188,16.846928,-28.136813
2012-02-19 23:59:34.998726+00:00,88.246207,30.604137,16.438159,284.824013,4.981565,9.706424,20.074024,30.000800,3.563778,16.127036,17.012469,-28.124378
2012-03-05 23:59:34.998475+00:00,89.600546,31.088612,16.599078,284.939550,4.984475,9.710655,20.073333,30.000317,3.565356,16.356548,17.177988,-28.111870
2012-03-20 23:59:34.998323+00:00,90.965747,31.572513,16.759971,285.003300,4.987496,9.714873,20.072633,29.999833,3.564935,16.584713,17.343487,-28.099290
2012-04-04 23:59:34.998279+00:00,92.315259,32.056389,16.920711,285.117027,4.990627,9.719076,20.071925,29.999351,3.562523,16.811519,17.508964,-28.086636
2012-04-19 23:59:34.998345+00:00,93.671583,32.539810,17.081601,285.187912,4.993864,9.723263,20.071209,29.998868,3.558128,17.036953,17.674420,-28.073911
2012-05-04 23:59:34.998515+00:00,95.011618,33.022375,17.242517,285.289836,4.997207,9.727436,20.070483,29.998387,3.551761,17.261005,17.839856,-28.061111
2012-05-19 23:59:34.998776+00:00,96.365194,33.504138,17.403279,285.375787,5.000653,9.731593,20.069750,29.997904,3.543434,17.483661,18.005271,-28.048242
2012-06-03 23:59:34.999111+00:00,97.704188,33.985162,17.564147,285.460916,5.004202,9.735734,20.069008,29.997422,3.533159,17.704911,18.170667,-28.035296
2012-06-18 23:59:34.999499+00:00,99.053660,34.464888,17.725096,285.563574,5.007849,9.739859,20.068258,29.996940,3.520951,17.924743,18.336042,-28.022281
2012-07-03 23:59:33.999914+00:00,100.388545,34.943710,17.886045,285.633875,5.011595,9.743968,20.067498,29.996458,3.506825,18.143146,18.501398,-28.009192
2012-07-18 23:59:34.000331+00:00,101.737229,35.422122,18.046943,285.747813,5.015435,9.748060,20.066731,29.995975,3.490799,18.360108,18.666733,-27.996031
2012-08-02 23:59:34.000723+00:00,103.075175,35.899721,18.207843,285.811486,5.019368,9.752137,20.065954,29.995492,3.472891,18.575619,18.832048,-27.982797
2012-08-17 23:59:34.001065+00:00,104.419951,36.377114,18.368882,285.926647,5.023391,9.756197,20.065168,29.995010,3.453119,18.789668,18.997341,-27.969491
2012-09-01 23:59:34.001334+00:00,105.749691,36.854551,18.529769,285.994694,5.027501,9.760241,20.064373,29.994526,3.431504,19.002245,19.162613,-27.956114
2012-09-16 23:59:34.001514+00:00,107.083603,37.331947,18.690574,286.100530,5.031696,9.764269,20.063569,29.994043,3.408069,19.213341,19.327862,-27.942663
2012-10-01 23:59:34.001590+00:00,108.409978,37.809159,18.851592,286.182016,5.035975,9.768280,20.062756,29.993559,3.382836,19.422945,19.493088,-27.929143
2012-10-16 23:59:34.001558+00:00,109.738112,38.287069,19.012552,286.271815,5.040333,9.772273,20.061935,29.993077,3.355828,19.631048,19.658290,-27.915548
2012-10-31 23:59:34.001416+00:00,111.058885,38.764733,19.173447,286.370219,5.044770,9.776249,20.061105,29.992595,3.327070,19.837640,19.823469,-27.901883
2012-11-15 23:59:34.001175+00:00,112.378410,39.242485,19.334428,286.444046,5.049281,9.780207,20.060267,29.992114,3.296589,20.042712,19.988625,-27.888145
2012-11-30 23:59:34.000848+00:00,113.699681,39.720188,19.495454,286.555805,5.053866,9.784147,20.059420,29.991633,3.264409,20.246254,20.153756,-27.874337
2012-12-15 23:59:34.000459+00:00,115.019692,40.197791,19.656477,286.620395,5.058521,9.788068,20.058566,29.991153,3.230560,20.448257,20.318863,-27.860456
2012-12-30 23:59:34.000034+00:00,116.340848,40.674392,19.817346,286.736270,5.063244,9.791969,20.057704,29.990675,3.195069,20.648713,20.483947,-27.846503
2013-01-14 23:59:33.999601+00:00,117.651994,41.150870,19.978304,286.802148,5.068032,9.795850,20.056833,29.990196,3.157965,20.847610,20.649007,-27.832479
2013-01-29 23:59:33.999192+00:00,118.967040,41.626131,20.139392,286.911262,5.072883,9.799712,20.055955,29.989720,3.119278,21.044939,20.814045,-27.818382
2013-02-13 23:59:33.998835+00:00,120.272270,42.100244,20.300272,286.988471,5.077794,9.803553,20.055069,29.989243,3.079038,21.240691,20.979059,-27.804216
2013-02-28 23:59:33.998552+00:00,121.582462,42.573287,20.461240,287.082832,5.082762,9.807374,20.054174,29.988768,3.037276,21.434858,21.144049,-27.789975
2013-03-15 23:59:33.998364+00:00,122.877035,43.045734,20.622382,287.176647,5.087786,9.811175,20.053272,29.988293,2.994023,21.627431,21.309016,-27.775666
2013-03-30 23:59:33.998282+00:00,124.178758,43.516941,20.783440,287.254339,5.092861,9.814956,20.052361,29.987819,2.949313,21.818399,21.473960,-27.761284
2013-04-14 23:59:33.998310+00:00,125.469699,43.988154,20.944477,287.363040,5.097985,9.818716,20.051443,29.987346,2.903177,22.007755,21.638879,-27.746831
2013-04-29 23:59:33.998444+00:00,126.772192,44.459178,21.105516,287.429187,5.103156,9.822455,20.050516,29.986874,2.855650,22.195490,21.803773,-27.732307
2013-05-14 23:59:33.998675+00:00,128.060890,44.929976,21.266651,287.544892,5.108370,9.826173,20.049582,29.986403,2.806765,22.381596,21.968643,-27.717711
2013-05-29 23:59:33.998987+00:00,129.357044,45.400994,21.427716,287.609457,5.113625,9.829871,20.048640,29.985932,2.756557,22.566065,22.133488,-27.703045
2013-06-13 23:59:33.999359+00:00,130.640704,45.872637,21.588625,287.721334,5.118917,9.833547,20.047690,29.985464,2.705060,22.748889,22.298307,-27.688307
2013-06-28 23:59:33.999767+00:00,131.932969,46.344178,21.749782,287.794812,5.124245,9.837201,20.046733,29.984997,2.652311,22.930060,22.463102,-27.673500
2013-07-13 23:59:34.000187+00:00,133.211726,46.816022,21.910958,287.893615,5.129606,9.840832,20.045769,29.984532,2.598342,23.109570,22.627873,-27.658619
2013-07-28 23:59:34.000590+00:00,134.492899,47.288319,22.071963,287.982830,5.134997,9.844441,20.044797,29.984066,2.543191,23.287410,22.792619,-27.643669
2013-08-12 23:59:34.000952+00:00,135.762426,47.760150,22.233122,288.064858,5.140416,9.848027,20.043817,29.983604,2.486893,23.463575,22.957341,-27.628646
2013-08-27 23:59:34.001249+00:00,137.037121,48.231814,22.394322,288.170076,5.145859,9.851590,20.042830,29.983141,2.429484,23.638055,23.122039,-27.613555
2013-09-11 23:59:34.001462+00:00,138.305768,48.703207,22.555464,288.238607,5.151325,9.855129,20.041836,29.982680,2.371001,23.810843,23.286712,-27.598391
2013-09-26 23:59:34.001576+00:00,139.575641,49.173682,22.716518,288.353309,5.156810,9.858645,20.040835,29.982221,2.311480,23.981932,23.451361,-27.583157
2013-10-11 23:59:34.001582+00:00,140.840088,49.642761,22.877590,288.417255,5.162311,9.862136,20.039825,29.981761,2.250956,24.151314,23.615986,-27.567852
2013-10-26 23:59:34.001478+00:00,142.105001,50.111311,23.038850,288.531051,5.167825,9.865605,20.038808,29.981304,2.189468,24.318983,23.780587,-27.552476
2013-11-10 23:59:34.001270+00:00,143.368661,50.578263,23.199933,288.601275,5.173349,9.869049,20.037783,29.980846,2.127050,24.484930,23.945162,-27.537031
2013-11-25 23:59:34.000971+00:00,144.627826,51.044374,23.361005,288.704196,5.178882,9.872470,20.036750,29.980391,2.063741,24.649150,24.109711,-27.521514
2013-12-10 23:59:34.000601+00:00,145.883631,51.509955,23.522363,288.788859,5.184420,9.875867,20.035709,29.979937,1.999576,24.811635,24.274234,-27.505929
2013-12-25 23:59:34.000185+00:00,147.132473,51.975367,23.683593,288.875395,5.189961,9.879240,20.034661,29.979484,1.934592,24.972378,24.438730,-27.490271
2014-01-09 23:59:33.999752+00:00,148.383018,52.440074,23.844746,288.976614,5.195502,9.882589,20.033606,29.979033,1.868827,25.131373,24.603198,-27.474545
2014-01-24 23:59:33.999331+00:00,149.626881,52.905702,24.005981,289.048186,5.201040,9.885914,20.032544,29.978584,1.802317,25.288614,24.767640,-27.458747
2014-02-08 23:59:33.998953+00:00,150.872428,53.371311,24.167237,289.161193,5.206572,9.889213,20.031475,29.978138,1.735098,25.444093,24.932055,-27.442880
2014-02-23 23:59:33.998641+00:00,152.109765,53.837307,24.328485,289.225480,5.212096,9.892488,20.030399,29.977692,1.667207,25.597805,25.096442,-27.426943
2014-03-10 23:59:33.998419+00:00,153.352036,54.303748,24.489585,289.340516,5.217609,9.895736,20.029317,29.977251,1.598681,25.749744,25.260803,-27.410935
2014-03-25 23:59:33.998298+00:00,154.587583,54.770884,24.650880,289.408137,5.223108,9.898959,20.028228,29.976809,1.529556,25.899902,25.425139,-27.394858
2014-04-09 23:59:33.998287+00:00,155.826332,55.237529,24.812323,289.514646,5.228592,9.902154,20.027133,29.976372,1.459867,26.048274,25.589449,-27.378709
2014-04-24 23:59:33.998385+00:00,157.055164,55.704765,24.973507,289.594883,5.234058,9.905323,20.026031,29.975935,1.389649,26.194852,25.753734,-27.362493
2014-05-09 23:59:33.998584+00:00,158.286284,56.171697,25.134832,289.685945,5.239504,9.908466,20.024923,29.975500,1.318939,26.339632,25.917993,-27.346204
2014-05-24 23:59:33.998869+00:00,159.509820,56.637816,25.296284,289.782801,5.244928,9.911581,20.023807,29.975067,1.247772,26.482607,26.082228,-27.329847
2014-06-08 23:59:33.999223+00:00,160.735515,57.103087,25.457570,289.857886,5.250327,9.914669,20.022685,29.974635,1.176182,26.623772,26.246438,-27.313419
2014-06-23 23:59:33.999622+00:00,161.953349,57.567632,25.618831,289.968334,5.255700,9.917730,20.021557,29.974205,1.104205,26.763121,26.410622,-27.296922
2014-07-08 23:59:34.000040+00:00,163.172283,58.030466,25.780106,290.033632,5.261042,9.920763,20.020421,29.973776,1.031874,26.900647,26.574780,-27.280355
2014-07-23 23:59:34.000452+00:00,164.386537,58.492330,25.941537,290.149039,5.266351,9.923769,20.019278,29.973350,0.959226,27.036345,26.738913,-27.263718
2014-08-07 23:59:34.000831+00:00,165.602224,58.953621,26.102891,290.214855,5.271624,9.926749,20.018128,29.972924,0.886292,27.170210,26.903020,-27.247012
2014-08-22 23:59:34.001154+00:00,166.813412,59.413828,26.264126,290.324532,5.276861,9.929701,20.016972,29.972501,0.813108,27.302236,27.067099,-27.230236
2014-09-06 23:59:34.001398+00:00,168.023274,59.873863,26.425693,290.400832,5.282057,9.932625,20.015808,29.972079,0.739707,27.432419,27.231152,-27.213392
2014-09-21 23:59:34.001548+00:00,169.229554,60.334271,26.587184,290.496434,5.287212,9.935522,20.014638,29.971660,0.666122,27.560752,27.395178,-27.196476
2014-10-06 23:59:34.001592+00:00,170.434326,60.794842,26.748465,290.588837,5.292323,9.938391,20.013462,29.971242,0.592386,27.687231,27.559177,-27.179494
2014-10-21 23:59:34.001526+00:00,171.636251,61.255559,26.909926,290.667988,5.297388,9.941232,20.012280,29.970827,0.518531,27.811850,27.723150,-27.162440
2014-11-05 23:59:34.001354+00:00,172.835217,61.717489,27.071392,290.775408,5.302406,9.944044,20.011091,29.970413,0.444590,27.934604,27.887097,-27.145318
2014-11-20 23:59:34.001085+00:00,174.032057,62.179351,27.232824,290.842605,5.307373,9.946828,20.009896,29.970002,0.370594,28.055490,28.051016,-27.128126
2014-12-05 23:59:34.000738+00:00,175.226664,62.641753,27.394203,290.957592,5.312288,9.949583,20.008694,29.969593,0.296575,28.174502,28.214910,-27.110865
2014-12-20 23:59:34.000335+00:00,176.419936,63.104611,27.555690,291.022272,5.317148,9.952308,20.007487,29.969185,0.222563,28.291635,28.378778,-27.093536
2015-01-04 23:59:33.999904+00:00,177.610579,63.567714,27.717411,291.134299,5.321951,9.955005,20.006272,29.968780,0.148590,28.406885,28.542620,-27.076136
2015-01-19 23:59:33.999475+00:00,178.799395,64.029845,27.878876,291.206994,5.326696,9.957671,20.005051,29.968376,0.074685,28.520248,28.706436,-27.058670
2015-02-03 23:59:33.999079+00:00,179.985885,64.492176,28.040368,291.306832,5.331380,9.960309,20.003824,29.967975,0.000878,28.631719,28.870224,-27.041132
2015-02-18 23:59:33.998741+00:00,181.170176,64.953129,28.202121,291.394676,5.336002,9.962917,20.002590,29.967574,-0.072800,28.741295,29.033986,-27.023528
2015-03-05 23:59:33.998486+00:00,182.352551,65.412942,28.363636,291.478104,5.340560,9.965495,20.001350,29.967177,-0.146321,28.848972,29.197720,-27.005853
2015-03-20 23:59:33.998328+00:00,183.532478,65.871599,28.525103,291.581851,5.345052,9.968043,20.000104,29.966782,-0.219655,28.954743,29.361426,-26.988111
2015-04-04 23:59:33.998279+00:00,184.711629,66.329530,28.686683,291.651583,5.349477,9.970562,19.998852,29.966389,-0.292775,29.058606,29.525105,-26.970299
2015-04-19 23:59:33.998339+00:00,185.887707,66.785740,28.848332,291.765388,5.353832,9.973050,19.997593,29.965998,-0.365650,29.160556,29.688757,-26.952419
2015-05-04 23:59:33.998503+00:00,187.063251,67.242076,29.009991,291.829875,5.358115,9.975508,19.996329,29.965610,-0.438255,29.260589,29.852382,-26.934471
2015-05-19 23:59:33.998760+00:00,188.235264,67.698192,29.171501,291.943665,5.362324,9.977936,19.995060,29.965225,-0.510560,29.358701,30.015979,-26.916453
2015-06-03 23:59:33.999092+00:00,189.407620,68.154300,29.333274,292.013423,5.366459,9.980333,19.993785,29.964841,-0.582540,29.454889,30.179550,-26.898368
2015-06-18 23:59:33.999478+00:00,190.575683,68.610905,29.495100,292.117142,5.370516,9.982699,19.992504,29.964461,-0.654167,29.549147,30.343096,-26.880213
2015-07-03 23:59:32.999893+00:00,191.743342,69.068514,29.656585,292.200542,5.374496,9.985034,19.991218,29.964082,-0.725415,29.641472,30.506615,-26.861991
2015-07-18 23:59:33.000310+00:00,192.906830,69.526083,29.818271,292.288427,5.378396,9.987337,19.989926,29.963706,-0.796258,29.731862,30.670110,-26.843698
2015-08-02 23:59:33.000703+00:00,194.071484,69.984498,29.980057,292.388149,5.382216,9.989609,19.988628,29.963331,-0.866671,29.820313,30.833579,-26.825340
2015-08-17 23:59:33.001048+00:00,195.233292,70.443805,30.141703,292.461028,5.385955,9.991850,19.987324,29.962958,-0.936628,29.906821,30.997022,-26.806911
2015-09-01 23:59:33.001322+00:00,196.394967,70.902973,30.303398,292.572831,5.389610,9.994059,19.986014,29.962586,-1.006105,29.991383,31.160440,-26.788415
2015-09-16 23:59:33.001507+00:00,197.553681,71.362280,30.465174,292.637803,5.393181,9.996236,19.984698,29.962216,-1.075078,30.073998,31.323833,-26.769850
2015-10-01 23:59:33.001589+00:00,198.712273,71.821616,30.627156,292.752491,5.396666,9.998381,19.983376,29.961849,-1.143521,30.154661,31.487200,-26.751217
2015-10-16 23:59:33.001562+00:00,199.870006,72.280047,30.788977,292.819990,5.400063,10.000495,19.982047,29.961482,-1.211413,30.233370,31.650540,-26.732518
2015-10-31 23:59:33.001426+00:00,201.025081,72.737259,30.950683,292.927197,5.403370,10.002577,19.980712,29.961118,-1.278728,30.310123,31.813852,-26.713749
2015-11-15 23:59:33.001189+00:00,202.178326,73.194074,31.112729,293.006507,5.406587,10.004627,19.979371,29.960755,-1.345444,30.384916,31.977137,-26.694914
2015-11-30 23:59:33.000867+00:00,203.327614,73.649033,31.274588,293.098925,5.409712,10.006646,19.978024,29.960396,-1.411538,30.457746,32.140394,-26.676009
2015-12-15 23:59:33.000481+00:00,204.479338,74.102962,31.436279,293.194387,5.412745,10.008633,19.976672,29.960038,-1.476988,30.528612,32.303623,-26.657039
2015-12-30 23:59:33.000056+00:00,205.626774,74.556242,31.598226,293.270978,5.415683,10.010587,19.975315,29.959683,-1.541772,30.597509,32.466825,-26.638000
2016-01-14 23:59:32.999624+00:00,206.776911,75.009265,31.760205,293.380218,5.418527,10.012509,19.973951,29.959331,-1.605867,30.664436,32.630000,-26.618894
2016-01-29 23:59:32.999213+00:00,207.920510,75.461585,31.922177,293.446570,5.421274,10.014399,19.972583,29.958980,-1.669253,30.729390,32.793148,-26.599719
2016-02-13 23:59:32.998851+00:00,209.070427,75.915149,32.084079,293.561392,5.423924,10.016256,19.971209,29.958633,-1.731907,30.792367,32.956269,-26.580477
2016-02-28 23:59:32.998565+00:00,210.214107,76.368702,32.246116,293.627281,5.426476,10.018081,19.969830,29.958287,-1.793811,30.853367,33.119364,-26.561168
2016-03-14 23:59:32.998372+00:00,211.363075,76.822910,32.408305,293.737223,5.428929,10.019872,19.968446,29.957945,-1.854942,30.912388,33.282433,-26.541790
2016-03-29 23:59:32.998284+00:00,212.501290,77.277918,32.570127,293.812667,5.431281,10.021630,19.967056,29.957603,-1.915283,30.969426,33.445476,-26.522347
2016-04-13 23:59:32.998305+00:00,213.645837,77.734051,32.732049,293.909380,5.433534,10.023355,19.965662,29.957264,-1.974812,31.024482,33.608494,-26.502834
2016-04-28 23:59:32.998434+00:00,214.782315,78.189903,32.894239,294.000384,5.435685,10.025046,19.964261,29.956927,-2.033510,31.077552,33.771485,-26.483256
2016-05-13 23:59:32.998661+00:00,215.926020,78.646868,33.056196,294.080982,5.437734,10.026704,19.962855,29.956592,-2.091357,31.128636,33.934451,-26.463609
2016-05-28 23:59:32.998969+00:00,217.059475,79.103686,33.218205,294.186964,5.439681,10.028329,19.961443,29.956258,-2.148336,31.177732,34.097390,-26.443896
2016-06-12 23:59:32.999338+00:00,218.199418,79.560016,33.380378,294.255351,5.441524,10.029919,19.960026,29.955927,-2.204428,31.224840,34.260303,-26.424115
2016-06-27 23:59:32.999746+00:00,219.333834,80.015783,33.542639,294.369537,5.443262,10.031476,19.958604,29.955598,-2.259614,31.269957,34.423190,-26.404267
2016-07-12 23:59:33.000165+00:00,220.476381,80.471071,33.704834,294.434739,5.444896,10.032999,19.957176,29.955270,-2.313876,31.313082,34.586050,-26.384353
2016-07-27 23:59:33.000570+00:00,221.612107,80.924457,33.866854,294.546937,5.446424,10.034489,19.955743,29.954945,-2.367197,31.354214,34.748883,-26.364371
2016-08-11 23:59:33.000934+00:00,222.749818,81.376916,34.029174,294.619188,5.447845,10.035944,19.954305,29.954622,-2.419559,31.393352,34.911691,-26.344323
2016-08-26 23:59:33.001236+00:00,223.883244,81.828609,34.191462,294.720011,5.449160,10.037365,19.952861,29.954302,-2.470945,31.430493,35.074472,-26.324206
2016-09-10 23:59:33.001453+00:00,225.019600,82.279130,34.353451,294.806638,5.450368,10.038752,19.951413,29.953983,-2.521339,31.465637,35.237227,-26.304025
2016-09-25 23:59:33.001572+00:00,226.153938,82.729455,34.515770,294.891551,5.451469,10.040105,19.949960,29.953666,-2.570723,31.498782,35.399958,-26.283775
2016-10-10 23:59:33.001584+00:00,227.284795,83.180218,34.678207,294.993896,5.452462,10.041424,19.948501,29.953351,-2.619082,31.529928,35.562663,-26.263459
2016-10-25 23:59:33.001486+00:00,228.416171,83.631025,34.840515,295.065015,5.453347,10.042709,19.947037,29.953037,-2.666400,31.559073,35.725343,-26.243076
2016-11-09 23:59:33.001283+00:00,229.546172,84.082205,35.002861,295.177760,5.454123,10.043959,19.945567,29.952725,-2.712661,31.586219,35.887998,-26.222627
2016-11-24 23:59:33.000989+00:00,230.683173,84.534906,35.165273,295.242923,5.454792,10.045176,19.944092,29.952414,-2.757850,31.611364,36.050627,-26.202111
2016-12-09 23:59:33.000622+00:00,231.813122,84.987801,35.327821,295.356493,5.455351,10.046357,19.942611,29.952106,-2.801953,31.634508,36.213231,-26.181529
2016-12-24 23:59:33.000207+00:00,232.948939,85.441555,35.490101,295.426061,5.455802,10.047505,19.941125,29.951798,-2.844954,31.655652,36.375808,-26.160881
2017-01-08 23:59:31.999774+00:00,234.076699,85.896077,35.652332,295.530595,5.456143,10.048618,19.939633,29.951493,-2.886839,31.674795,36.538358,-26.140166
2017-01-23 23:59:31.999352+00:00,235.216248,86.351062,35.814955,295.613028,5.456375,10.049697,19.938136,29.951189,-2.927592,31.691937,36.700882,-26.119386
2017-02-07 23:59:31.998971+00:00,236.344063,86.805457,35.977373,295.702364,5.456498,10.050741,19.936634,29.950888,-2.967201,31.707080,36.863378,-26.098538
2017-02-22 23:59:31.998656+00:00,237.480107,87.260582,36.139712,295.800697,5.456512,10.051751,19.935126,29.950589,-3.005652,31.720222,37.025846,-26.077627
2017-03-09 23:59:31.998428+00:00,238.602461,87.714523,36.302358,295.875112,5.456416,10.052726,19.933614,29.950292,-3.042930,31.731364,37.188288,-26.056647
2017-03-24 23:59:31.998302+00:00,239.739622,88.167494,36.464997,295.985780,5.456210,10.053665,19.932097,29.949997,-3.079024,31.740507,37.350704,-26.035603
2017-04-08 23:59:31.998285+00:00,240.866253,88.619327,36.627560,296.051807,5.455894,10.054570,19.930575,29.949704,-3.113919,31.747649,37.513093,-26.014492
2017-04-23 23:59:31.998377+00:00,242.004445,89.070411,36.790014,296.166063,5.455467,10.055439,19.929049,29.949414,-3.147603,31.752791,37.675455,-25.993315
2017-05-08 23:59:31.998571+00:00,243.129133,89.519684,36.952642,296.233625,5.454931,10.056273,19.927519,29.949125,-3.180064,31.755934,37.837793,-25.972073
2017-05-23 23:59:31.998853+00:00,244.267398,89.969198,37.115392,296.341258,5.454285,10.057072,19.925983,29.948839,-3.211290,31.757078,38.000106,-25.950763
2017-06-07 23:59:31.999203+00:00,245.398004,90.418242,37.277809,296.419689,5.453531,10.057835,19.924443,29.948553,-3.241269,31.756223,38.162394,-25.929389
2017-06-22 23:59:31.999600+00:00,246.538291,90.867207,37.440485,296.513340,5.452668,10.058562,19.922898,29.948270,-3.269989,31.753370,38.324658,-25.907947
2017-07-07 23:59:32.000018+00:00,247.667087,91.316671,37.603458,296.607430,5.451698,10.059255,19.921348,29.947987,-3.297438,31.748520,38.486898,-25.886442
2017-07-22 23:59:32.000431+00:00,248.801961,91.767371,37.766169,296.685557,5.450619,10.059911,19.919793,29.947707,-3.323606,31.741676,38.649113,-25.864869
2017-08-06 23:59:32.000813+00:00,249.933691,92.218166,37.928938,296.793452,5.449435,10.060533,19.918232,29.947427,-3.348482,31.732837,38.811303,-25.843232
2017-08-21 23:59:32.001139+00:00,251.070916,92.670208,38.091837,296.861015,5.448143,10.061119,19.916667,29.947148,-3.372056,31.722006,38.973469,-25.821529
2017-09-05 23:59:32.001388+00:00,252.204616,93.123218,38.254751,296.975177,5.446744,10.061669,19.915095,29.946871,-3.394317,31.709184,39.135609,-25.799761
2017-09-20 23:59:32.001543+00:00,253.337548,93.576349,38.417535,297.041577,5.445240,10.062184,19.913519,29.946594,-3.415256,31.694374,39.297722,-25.777928
2017-10-05 23:59:32.001593+00:00,254.475117,94.029989,38.580200,297.151884,5.443629,10.062664,19.911938,29.946321,-3.434863,31.677576,39.459809,-25.756028
2017-10-20 23:59:32.001533+00:00,255.613141,94.484186,38.743254,297.226905,5.441914,10.063108,19.910352,29.946047,-3.453128,31.658793,39.621871,-25.734066
2017-11-04 23:59:32.001365+00:00,256.757064,94.937757,38.906257,297.324797,5.440095,10.063516,19.908761,29.945777,-3.470042,31.638025,39.783906,-25.712036
2017-11-19 23:59:32.001101+00:00,257.891666,95.390515,39.069007,297.414624,5.438171,10.063888,19.907165,29.945507,-3.485596,31.615275,39.945915,-25.689943
2017-12-04 23:59:32.000757+00:00,259.035214,95.842978,39.232143,297.496830,5.436146,10.064225,19.905564,29.945239,-3.499782,31.590544,40.107900,-25.667783
2017-12-19 23:59:32.000356+00:00,260.171720,96.293681,39.395309,297.601492,5.434018,10.064526,19.903958,29.944972,-3.512592,31.563834,40.269859,-25.645560
2018-01-03 23:59:31.999926+00:00,261.321219,96.743458,39.558256,297.671318,5.431789,10.064791,19.902348,29.944707,-3.524017,31.535147,40.431792,-25.623271
2018-01-18 23:59:31.999497+00:00,262.455848,97.192636,39.721225,297.784578,5.429459,10.065020,19.900734,29.944444,-3.534051,31.504484,40.593700,-25.600917
2018-02-02 23:59:31.999098+00:00,263.602681,97.641343,39.884283,297.850425,5.427028,10.065213,19.899114,29.944181,-3.542686,31.471847,40.755584,-25.578499
2018-02-17 23:59:31.998757+00:00,264.738386,98.089260,40.047491,297.962524,5.424498,10.065371,19.897489,29.943920,-3.549917,31.437238,40.917442,-25.556015
2018-03-04 23:59:31.998497+00:00,265.892876,98.538363,40.210471,298.034496,5.421870,10.065493,19.895860,29.943659,-3.555735,31.400661,41.079276,-25.533468
2018-03-19 23:59:31.998334+00:00,267.033632,98.987452,40.373545,298.136236,5.419145,10.065579,19.894225,29.943401,-3.560136,31.362118,41.241084,-25.510855
2018-04-03 23:59:31.998279+00:00,268.187632,99.437390,40.537064,298.221842,5.416325,10.065630,19.892586,29.943142,-3.563111,31.321612,41.402867,-25.488179
2018-04-18 23:59:31.998333+00:00,269.329186,99.888289,40.700300,298.308292,5.413409,10.065645,19.890941,29.942886,-3.564657,31.279146,41.564623,-25.465437
2018-05-03 23:59:31.998492+00:00,270.488413,100.340402,40.863461,298.409262,5.410400,10.065624,19.889292,29.942631,-3.564767,31.234721,41.726354,-25.442633
2018-05-18 23:59:31.998745+00:00,271.637157,100.792418,41.026912,298.481949,5.407299,10.065567,19.887639,29.942377,-3.563437,31.188343,41.888059,-25.419762
2018-06-02 23:59:31.999074+00:00,272.795263,101.245947,41.190273,298.593651,5.404106,10.065473,19.885981,29.942125,-3.560662,31.140013,42.049739,-25.396828
2018-06-17 23:59:31.999457+00:00,273.942526,101.699607,41.353547,298.659875,5.400823,10.065344,19.884318,29.941874,-3.556438,31.089736,42.211393,-25.373830
2018-07-02 23:59:31.999871+00:00,275.101140,102.153233,41.516784,298.773201,5.397449,10.065177,19.882651,29.941625,-3.550763,31.037513,42.373022,-25.350767
2018-07-17 23:59:32.000288+00:00,276.256797,102.606623,41.680293,298.842847,5.393987,10.064974,19.880980,29.941376,-3.543632,30.983348,42.534627,-25.327641
2018-08-01 23:59:32.000684+00:00,277.417632,103.059846,41.843928,298.948008,5.390437,10.064735,19.879304,29.941129,-3.535042,30.927243,42.696208,-25.304449
2018-08-16 23:59:32.001032+00:00,278.574554,103.511393,42.007225,299.029573,5.386802,10.064459,19.877624,29.940882,-3.524992,30.869204,42.857766,-25.281195
2018-08-31 23:59:32.001310+00:00,279.735111,103.962379,42.170833,299.120296,5.383082,10.064146,19.875939,29.940636,-3.513479,30.809231,43.019300,-25.257874
2018-09-15 23:59:32.001500+00:00,280.901884,104.412538,42.334636,299.217307,5.379280,10.063796,19.874249,29.940390,-3.500500,30.747330,43.180810,-25.234492
2018-09-30 23:59:32.001587+00:00,282.068450,104.861527,42.498049,299.293355,5.375398,10.063411,19.872554,29.940144,-3.486056,30.683502,43.342296,-25.211045
2018-10-15 23:59:32.001566+00:00,283.238516,105.310171,42.661544,299.402788,5.371438,10.062989,19.870854,29.939899,-3.470145,30.617753,43.503757,-25.187534
2018-10-30 23:59:32.001436+00:00,284.402032,105.759227,42.825188,299.470031,5.367399,10.062532,19.869149,29.939654,-3.452768,30.550085,43.665195,-25.163960
